seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
24,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36993333333333334,0.8166666666666667,0.14999999999999997,0.02602661031414664,0.40525,0.48333333333333334,0.15000000000000002,0.026044966457605158,0.22481666666666666,0.3875,0.13333333333333336,0.022196277215385064,0.65097577038214,0.840846680704187,0.17510877637488242,0.031404424218564986,0.6502632368787874,0.840846680704187,0.17510877637488242,0.03105780900243909,0.10726854432730641,0.7387230335026608,0.5121351608903768,0.08781052638996928,0.1078,0.75,0.5458333333333334,0.09038263722148801,2.132909955132077,2.3689279924657796,0.26333010820547686,0.046471770719404164,1.0,1.0,0.0,0.0,0.2934285714285714,0.5,0.39285714285714285,0.07320421533530118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
25,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.38794999999999996,0.775,0.09999999999999998,0.01792748510589877,0.4061,0.4583333333333333,0.10416666666666663,0.01945110679513008,0.20595,0.35833333333333334,0.10416666666666669,0.017015523957714482,0.6090073635998073,0.7917091532770377,0.1340294686779182,0.02314910989238633,0.6096888481586079,0.7917091532770377,0.1340294686779182,0.023015896518901673,0.0324273550884244,0.6691231975331459,0.16183109269359147,0.023738180379629877,0.03316666666666667,0.6875,0.175,0.027663152387246107,2.0915782653660817,2.3231600407323656,0.18055389589083104,0.03250225004754741,1.0,1.0,0.0,0.0,0.26071428571428573,0.42857142857142855,0.2857142857142857,0.05926850008259714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
26,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.33570000000000005,0.8375,0.15833333333333333,0.023510257808501852,0.4048166666666667,0.4875,0.13333333333333336,0.02308937345764641,0.2594833333333333,0.4083333333333333,0.2041666666666667,0.024157981197847546,0.6788067569375115,0.8487769143143492,0.28413214910745116,0.032441511330660915,0.6776147872749636,0.8487769143143492,0.28413214910745116,0.03476555763161344,0.1920156946491268,0.7291939932440474,0.6186604486937757,0.11709990364695662,0.19265000000000002,0.7666666666666667,0.5666666666666667,0.12038914795131844,2.1831298559921066,2.3801463504541513,0.36340115141502394,0.04520854760499412,1.0,1.0,0.0,0.0,0.22371428571428567,0.5357142857142857,0.39285714285714285,0.06237542687269579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,runaway
27,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35348333333333337,0.7833333333333333,0.11249999999999999,0.021174335880966847,0.4036,0.475,0.10833333333333334,0.019866526845145553,0.24291666666666667,0.3958333333333333,0.10416666666666666,0.019707055983975777,0.654059323968661,0.8623639467285085,0.15529667408864656,0.027073520529703177,0.6536806026254601,0.8623639467285085,0.15529667408864656,0.027501256748429567,0.10836304482100005,0.7325404076334847,0.3818129487287517,0.07464191618631028,0.1098,0.7541666666666667,0.4,0.07942284166269661,2.16556144261971,2.4614395467018615,0.23117259478515662,0.039707007096992215,1.0,1.0,0.0,0.0,0.264,0.5357142857142857,0.35714285714285715,0.06418976967252839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
28,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3511,0.825,0.1375,0.022190112913437622,0.39670000000000005,0.45416666666666666,0.11249999999999999,0.022319000375863114,0.2522,0.38333333333333336,0.10833333333333331,0.01937621680766857,0.6537310931571123,0.8043548015194045,0.15852729474544558,0.026377229726052633,0.6524896049939943,0.8043548015194045,0.15852729474544558,0.026602187217672657,0.10328877810175931,0.6799752529700914,0.5014665603715698,0.07393889796361164,0.10455,0.7083333333333334,0.5583333333333333,0.07697712683359619,2.1862681726874498,2.4041015502680505,0.2498230132114858,0.04064204060826659,1.0,1.0,0.0,0.0,0.28771428571428564,0.42857142857142855,0.2857142857142857,0.059727954689814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
29,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3746333333333333,0.7958333333333333,0.13333333333333336,0.021877284007745468,0.3674,0.43333333333333335,0.10833333333333334,0.020480776894986726,0.2579666666666666,0.38333333333333336,0.125,0.019790682431667463,0.6559691960376156,0.8492833025942926,0.15910401286606912,0.027663408728985,0.6548450870113649,0.8492833025942926,0.15910401286606912,0.028035040261500183,0.11394480581016025,0.7374016834572734,0.4716104618155355,0.08399026562193584,0.11438333333333334,0.7791666666666667,0.5041666666666667,0.0860966527288437,2.1282641886640183,2.360004631629579,0.224577840558025,0.041296049377341826,1.0,1.0,0.0,0.0,0.3048571428571429,0.5357142857142857,0.42857142857142855,0.06739224202914076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
30,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.34906666666666664,0.8208333333333333,0.14583333333333331,0.022319423528995245,0.39208333333333334,0.475,0.1375,0.02335192711533676,0.25884999999999997,0.3958333333333333,0.22083333333333333,0.02349225049528745,0.6814000223413692,0.8518605207680622,0.2805015838958322,0.030970238633763497,0.680937911103639,0.8518605207680622,0.2805015838958322,0.03115372351003254,0.19965465255302187,0.7279553784700397,0.5444095489044826,0.111800689741157,0.19878333333333334,0.7541666666666667,0.5333333333333333,0.11317135606386156,2.18768671589435,2.4395153005563035,0.3636532537524415,0.043193068774871494,1.0,1.0,0.0,0.0,0.323,0.5714285714285714,0.42857142857142855,0.07151837212227645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,oscillatory
31,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.40388333333333326,0.7791666666666667,0.2833333333333334,0.09325139409145582,0.39468333333333333,0.5333333333333333,0.23333333333333334,0.06328723980568454,0.20143333333333333,0.4125,0.3791666666666667,0.15131975342888243,0.6031610810294176,0.8753250267046344,0.48854032687760646,0.18569885753649665,0.6235545935358553,0.8753250267046344,0.48854032687760646,0.18503449223710117,0.34683835603729046,0.746763814961613,0.7409623783790191,0.3274646287021299,0.34456666666666663,0.8,0.7791666666666667,0.3262215181267,2.047577519878282,2.4028994417622433,0.655610888887266,0.2372291623054441,1.0,1.0,0.0,0.0,0.24942857142857144,0.5714285714285714,0.5714285714285714,0.18491498322312383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,runaway
32,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.42908333333333337,0.8125,0.11666666666666664,0.019555654197983535,0.37616666666666665,0.44166666666666665,0.11666666666666664,0.01978074259924985,0.19475,0.3875,0.09999999999999998,0.017115011279900203,0.5657845493441817,0.81289683086915,0.1343530087167144,0.02400613674544633,0.5645446349162362,0.81289683086915,0.1343530087167144,0.023340141316889322,0.00880180506592061,0.6919372757504249,0.054611308777026774,0.0073596348296868,0.009183333333333333,0.65,0.07083333333333333,0.01014682490021167,2.0240549800510554,2.3814201885922635,0.2134092525427591,0.03608899122679931,1.0,1.0,0.0,0.0,0.22785714285714284,0.4642857142857143,0.3571428571428571,0.06064702156322103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
33,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3913833333333333,0.8333333333333334,0.42916666666666664,0.11796004620209335,0.39529999999999993,0.5166666666666667,0.20000000000000007,0.03940345444529226,0.21331666666666668,0.45,0.43333333333333335,0.1453003106596052,0.6062436304061364,0.9492055658623264,0.633559470007688,0.19742397644137533,0.6184896730005662,0.9492055658623264,0.633559470007688,0.19572434028167823,0.32494503350632287,0.7406595741982241,0.7406555765532602,0.30773207937120994,0.3267333333333334,0.7916666666666666,0.775,0.31065306837192014,2.0872977690203394,2.555569159997764,0.8945904841495012,0.27105759536589635,1.0,1.0,0.0,0.0,0.2094285714285714,0.5714285714285714,0.5357142857142857,0.1485194964182364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,runaway
34,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.32406666666666667,0.8416666666666667,0.19583333333333336,0.029306161657765947,0.43401666666666666,0.5041666666666667,0.15833333333333333,0.025232634292386782,0.24191666666666667,0.4166666666666667,0.175,0.023851537336895778,0.6765435053312894,0.8600252731174272,0.25311759046142257,0.03586053962615501,0.6770239943399907,0.8600252731174272,0.25311759046142257,0.03562973645535862,0.19165970135114502,0.7301498839618894,0.5864359187507932,0.12414773490944019,0.1912166666666667,0.775,0.5833333333333334,0.12471191358041496,2.210707081685017,2.4139515415982595,0.39063276681481707,0.054573882006640914,1.0,1.0,0.0,0.0,0.32171428571428573,0.6428571428571429,0.5,0.08317623286904567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,runaway
35,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.33463333333333334,0.8125,0.14166666666666666,0.025581655753901294,0.3940166666666666,0.4625,0.13333333333333336,0.024979819632833397,0.27135,0.4583333333333333,0.12083333333333332,0.021722933350110277,0.6674483404038642,0.908905390386243,0.15188596625633421,0.029433532240006256,0.6682510909490209,0.908905390386243,0.15188596625633421,0.028682718716451706,0.14709215794774308,0.7144498713615445,0.41260216780918046,0.09197880271824782,0.1468,0.7583333333333333,0.45,0.09395202085225321,2.2172362352550574,2.5459319698557024,0.2409161156978743,0.04597259754313328,1.0,1.0,0.0,0.0,0.2678571428571429,0.5,0.3214285714285714,0.06121641103161665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
36,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3468,0.75,0.11666666666666664,0.021109081773808477,0.4015,0.4583333333333333,0.11666666666666664,0.022790714483461608,0.2517,0.43333333333333335,0.10416666666666669,0.02011146715461384,0.6528895890334304,0.8463761433867419,0.14358550029528527,0.025919553376457433,0.6534333520908188,0.8463761433867419,0.14358550029528527,0.025711517520293707,0.10310400711075517,0.7095581916932637,0.3872024165027533,0.06603686502520606,0.10246666666666666,0.7166666666666667,0.4083333333333333,0.0675618975458801,2.1581424776464857,2.4050171940741243,0.1907320660993359,0.03845710408520813,1.0,1.0,0.0,0.0,0.34557142857142853,0.5,0.3214285714285714,0.06680599386527028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
37,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37160000000000004,0.7833333333333333,0.15833333333333338,0.024868453912537468,0.3649833333333333,0.45416666666666666,0.15833333333333333,0.025292999690296393,0.26341666666666663,0.375,0.14583333333333334,0.022667432585098825,0.653904133793031,0.8124370460691567,0.181699368610156,0.030059313575984722,0.6549378808296269,0.8124370460691567,0.17188816191452183,0.029541333781820393,0.11414856496846075,0.6968768058496011,0.5231175525646646,0.08813462615777906,0.11311666666666667,0.6958333333333333,0.5291666666666667,0.08853025377425129,2.1262237847622862,2.3328420967342938,0.2715238620653433,0.045152419893115484,1.0,1.0,0.0,0.0,0.29742857142857143,0.6785714285714286,0.39285714285714285,0.07125349973502913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
38,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3372833333333333,0.8208333333333333,0.2625,0.03351028449098376,0.4163666666666666,0.48333333333333334,0.14166666666666666,0.025282712583019163,0.24634999999999999,0.3958333333333333,0.2375,0.028189778486378908,0.6740883210828381,0.806964465061173,0.3716454893418309,0.04272032507161701,0.6760140686814162,0.806964465061173,0.3716454893418309,0.04079951417903752,0.18971939822523187,0.6891541312059298,0.6372849316307346,0.12052289641684685,0.18794999999999998,0.7166666666666667,0.6291666666666667,0.12333223085092829,2.1793007410604397,2.3334386350873255,0.5291928873886231,0.06344008088492586,1.0,1.0,0.0,0.0,0.28714285714285714,0.5357142857142857,0.4285714285714286,0.06774803257931072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,oscillatory
39,500,240,modular,6,0.08,0.004,0.12,15,30,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3295,0.7916666666666666,0.27499999999999997,0.039775760346109176,0.3940166666666666,0.4875,0.17916666666666664,0.027192058685497785,0.27648333333333336,0.4125,0.27083333333333337,0.04604595832185251,0.6890509268506158,0.8288520046205393,0.3859228262883537,0.062194708879142066,0.6894580920722322,0.8288520046205393,0.3859228262883537,0.062343132058813575,0.2681960291570592,0.7061252317333815,0.6522535514694551,0.1433762871294964,0.26493333333333335,0.7375,0.6083333333333333,0.1455928340727432,2.1967055523005574,2.366314633265928,0.5584781309616937,0.0855373706073409,1.0,1.0,0.0,0.0,0.2901428571428571,0.5,0.4642857142857143,0.08122644085442592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,runaway
