seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
28,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6504666666666667,0.825,0.15833333333333333,0.03102515108746451,0.2686666666666666,0.3541666666666667,0.15000000000000002,0.028062925324665956,0.08086666666666667,0.13333333333333333,0.09166666666666667,0.01697707604716169,0.3156026267497207,0.4137006858222519,0.17222047018712797,0.030863794101227502,0.31547286131322283,0.4137006858222519,0.17222047018712797,0.030983806337249054,0.01322556424035151,0.032785070023065736,0.026264694249875323,0.004207713058196216,0.013183333333333333,0.04583333333333333,0.0375,0.008409138547503608,1.6275569486931394,1.7749691760819821,0.2549724598953482,0.0510808159751096,1.0,1.0,0.0,0.0,0.07657142857142857,0.2857142857142857,0.21428571428571427,0.0512504853137798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
29,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.652,0.7958333333333333,0.17083333333333328,0.031234329404252196,0.2690166666666666,0.35,0.1375,0.029535143849695772,0.07898333333333334,0.14166666666666666,0.09166666666666667,0.01620295754895795,0.3210410206954537,0.41119457340064414,0.16535558094973288,0.030804326764495675,0.3212014359833975,0.41119457340064414,0.16535558094973288,0.030617801985661768,0.014329183450449826,0.03281768383381081,0.025762517733511806,0.004517736011190559,0.014333333333333332,0.05,0.041666666666666664,0.008537498983243798,1.6093487240506128,1.7564054136201401,0.2706937002163188,0.04962190616391465,1.0,1.0,0.0,0.0,0.07942857142857142,0.25,0.25,0.049870035173070267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
30,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6526833333333334,0.8208333333333333,0.16666666666666663,0.029077621215559492,0.26893333333333336,0.36666666666666664,0.1708333333333333,0.02806245019792661,0.07838333333333333,0.14166666666666666,0.1,0.018443163442798467,0.31640434285848584,0.4357086661739657,0.17382772855302717,0.03111946651525372,0.31636754735533634,0.4357086661739657,0.17382772855302717,0.031381436689536364,0.013498878731509718,0.04084018625784021,0.025994351278488124,0.004345242732843971,0.014333333333333333,0.0625,0.05,0.0093526585643988,1.6223075783242635,1.8221049238300568,0.2691935428385166,0.0480639028624058,1.0,1.0,0.0,0.0,0.07942857142857142,0.25,0.25,0.05058111287419284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
31,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6468666666666666,0.7791666666666667,0.16666666666666663,0.028166942799435414,0.2731,0.3625,0.14583333333333331,0.026191092633438058,0.08003333333333333,0.1375,0.07916666666666666,0.016255734031070047,0.3258390082909897,0.4096537504079697,0.14986147118556006,0.0287362566682464,0.32594902791425445,0.4096537504079697,0.14986147118556006,0.02864124635707546,0.014935917548568328,0.03238825244847009,0.022204547688851252,0.004215014901057635,0.015133333333333334,0.041666666666666664,0.041666666666666664,0.008660831368869849,1.6130421403868958,1.749199525200915,0.2362314490881905,0.045933651671331115,1.0,1.0,0.0,0.0,0.078,0.25,0.25,0.0485260292029348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
32,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6506333333333333,0.8125,0.17499999999999993,0.031900696613780144,0.2699,0.35833333333333334,0.15,0.028330215514731107,0.07946666666666667,0.14166666666666666,0.10833333333333334,0.01689983563365172,0.315351771056803,0.41784590840341085,0.16943237357405175,0.032013828263089274,0.31444754102660716,0.41784590840341085,0.16943237357405175,0.03201401490375135,0.013143424355844032,0.0341296451940307,0.027090343880710452,0.004345843105207012,0.012616666666666667,0.05416666666666667,0.05416666666666667,0.007803151072910653,1.6284253542735165,1.797609536402336,0.293456866681588,0.05225935051937802,1.0,1.0,0.0,0.0,0.07728571428571428,0.2857142857142857,0.2857142857142857,0.04908738563593939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
33,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6513499999999999,0.8333333333333334,0.16249999999999998,0.03029571385159587,0.26831666666666665,0.35833333333333334,0.15833333333333333,0.028896121423702063,0.08033333333333334,0.15416666666666667,0.12083333333333335,0.017087194685559776,0.31761221430593045,0.41241870927356233,0.17154255504379756,0.030471561334521467,0.31722744293038224,0.41241870927356233,0.17154255504379756,0.030362493000164806,0.013562144093534371,0.03270869669748533,0.026603951850557615,0.004190192891771033,0.013433333333333334,0.05,0.0375,0.00769855686332041,1.621154226740983,1.7750658140354276,0.27911902205113326,0.0495267747789255,1.0,1.0,0.0,0.0,0.07742857142857142,0.2857142857142857,0.2857142857142857,0.05175215661482827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
34,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6494500000000001,0.8416666666666667,0.15416666666666667,0.029581154849366888,0.27101666666666663,0.3625,0.16249999999999998,0.028201305131342964,0.07953333333333333,0.12916666666666668,0.09166666666666667,0.017942934232975636,0.31953525474676386,0.42706161510078033,0.1571170273011497,0.02981143974914692,0.31941330852913685,0.42706161510078033,0.1571170273011497,0.02936623125828477,0.013803262616290472,0.03758810272606903,0.02383874347718136,0.0040449037376379835,0.014266666666666665,0.0625,0.04583333333333333,0.007795368995613856,1.6246138282819214,1.816450888361105,0.26293233450036224,0.048185181536868245,1.0,1.0,0.0,0.0,0.08242857142857142,0.42857142857142855,0.42857142857142855,0.05557142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
35,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6497999999999999,0.8125,0.2041666666666666,0.030006277121073628,0.2692166666666667,0.36666666666666664,0.18749999999999997,0.02890281128194972,0.08098333333333332,0.14166666666666666,0.09583333333333333,0.017089381043339295,0.3095547793706935,0.3946053980315386,0.15125353434577157,0.028133810407543907,0.3089641593488885,0.3946053980315386,0.15125353434577157,0.027805908707969795,0.011997490209269202,0.02665892946739169,0.01745515720650979,0.003291554577138219,0.01175,0.04583333333333333,0.04583333333333333,0.00851836251870041,1.623398995117423,1.7572884771425514,0.30083020137173877,0.04859341244157612,1.0,1.0,0.0,0.0,0.0852857142857143,0.25,0.25,0.05274911741209612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
36,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6490666666666667,0.75,0.20833333333333326,0.031685801236516015,0.27048333333333335,0.39166666666666666,0.19999999999999998,0.028615307674972383,0.08045,0.15,0.1,0.016656838769039516,0.31292401758964994,0.41739790604631444,0.18011715303385703,0.031108936436694382,0.3127168844222091,0.41739790604631444,0.16738401325455057,0.031066233541504736,0.012716459959235676,0.03356785300238098,0.022356776900485945,0.003942775573465585,0.012766666666666666,0.05416666666666667,0.05416666666666667,0.00903302582502428,1.6067667891349915,1.7951697537054336,0.3222507141415676,0.051511210554078084,1.0,1.0,0.0,0.0,0.0747142857142857,0.2857142857142857,0.25,0.050753707012495194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
37,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6494166666666668,0.7833333333333333,0.15416666666666667,0.030226115455935707,0.26963333333333334,0.3458333333333333,0.15416666666666665,0.027672770411041648,0.08095000000000001,0.14583333333333334,0.0875,0.016127107958685934,0.3200032050759488,0.4086025510785597,0.17398081384352548,0.029946749629905144,0.32043927201641964,0.4086025510785597,0.17398081384352548,0.029949726436028033,0.013943847574574227,0.03149291074554315,0.025763278575250938,0.004081837825706722,0.0135,0.041666666666666664,0.041666666666666664,0.007806692285753579,1.6062797435953484,1.7467229975506358,0.2657976913609099,0.048480897208318184,1.0,1.0,0.0,0.0,0.08028571428571428,0.2857142857142857,0.2857142857142857,0.052906540624164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
38,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6525833333333333,0.8208333333333333,0.19166666666666676,0.03139234248454018,0.2704166666666667,0.37916666666666665,0.175,0.02802838343140356,0.077,0.15833333333333333,0.09583333333333335,0.017087194685559776,0.31324042416388315,0.4434294541318871,0.16886263593091977,0.031347374976172696,0.3136576600102226,0.4434294541318871,0.16886263593091977,0.031550059314900035,0.013101763685667593,0.043805449641254234,0.022639390019309938,0.004082392334656712,0.013333333333333334,0.0375,0.0375,0.009090593428863095,1.6093825387977208,1.808136352042499,0.26473203441931537,0.05033722444438708,1.0,1.0,0.0,0.0,0.0747142857142857,0.25,0.21428571428571427,0.04633969515371001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
39,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6477833333333333,0.7916666666666666,0.19166666666666665,0.02884614840455789,0.27153333333333335,0.35833333333333334,0.17083333333333334,0.026479740683523822,0.08068333333333333,0.12916666666666668,0.1,0.016861107450118585,0.31775256756388215,0.41743537939314096,0.1638587979871135,0.029801699048323065,0.31772158723042726,0.41743537939314096,0.1638587979871135,0.029795521817105226,0.013440582836801069,0.03392748614867505,0.021893752843542343,0.003956285679013619,0.013100000000000002,0.041666666666666664,0.041666666666666664,0.008082972500537439,1.6069073021280464,1.7557011033125938,0.2731129844331961,0.046765377565938404,1.0,1.0,0.0,0.0,0.08314285714285714,0.25,0.25,0.051065384257711746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
40,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6513500000000001,0.7708333333333334,0.14583333333333326,0.030102551571438443,0.26915,0.3625,0.13749999999999998,0.027746616410334112,0.0795,0.12916666666666668,0.1,0.017951323071016243,0.3190298111018813,0.40446330714042605,0.15078707571494546,0.031059953860253838,0.3190450350070339,0.40446330714042605,0.15078707571494546,0.031003761006094952,0.013907715114083853,0.030498549026077897,0.0222540794452466,0.004263632837820981,0.013583333333333334,0.04583333333333333,0.04583333333333333,0.008482416453398695,1.6195731971065717,1.7666987648358998,0.25230401784942513,0.04959777267706815,1.0,1.0,0.0,0.0,0.07928571428571428,0.2857142857142857,0.2857142857142857,0.049223563297200144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
41,500,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,False,static,1.0,False,False,1.0,fixed_agents_static_regulator,fixed_agents_static_regulator,0.6562666666666667,0.7875,0.15416666666666656,0.03143831703157435,0.26541666666666663,0.3625,0.15416666666666665,0.02860713294889153,0.07831666666666666,0.12916666666666668,0.09583333333333335,0.018496613804213524,0.3069266278746438,0.3994063606911565,0.15989850800541183,0.03251826894637922,0.30750798869971363,0.3994063606911565,0.15989850800541183,0.03254678825719876,0.012193477859986495,0.02837002912136936,0.021969405729760666,0.004041018905028611,0.012233333333333334,0.05,0.05,0.008830880162500476,1.6105177765015604,1.7752645054308664,0.26845144793766984,0.051675131922914,1.0,1.0,0.0,0.0,0.07485714285714284,0.25,0.21428571428571427,0.04649423927449814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
