seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
1,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3377166666666667,0.8333333333333334,0.13749999999999996,0.0245151937015032,0.4142,0.5041666666666667,0.15833333333333333,0.025669350509032275,0.24808333333333332,0.3875,0.12500000000000003,0.021820129595296993,0.6736657803594199,0.8350143278851493,0.18637219928409443,0.03157155091966272,0.6738442408868434,0.8350143278851493,0.18637219928409443,0.031688869190238875,0.22463943549536486,0.681347769291795,0.47349374432711605,0.0936350604803307,0.22518333333333335,0.65,0.5375,0.10337650845332319,2.18575432452438,2.370716128961089,0.2559776827718512,0.04385294400455275,1.0,1.0,0.0,0.0,0.30857142857142855,0.5357142857142857,0.35714285714285715,0.0695319629922169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
2,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35095000000000004,0.7875,0.125,0.023342266147246476,0.3977166666666667,0.4666666666666667,0.14166666666666666,0.02415218531635503,0.25133333333333335,0.3541666666666667,0.1,0.021019831905449038,0.6612019436982748,0.7931353903153742,0.14990965984182691,0.029079787927713527,0.6613627960241701,0.7931353903153742,0.14990965984182691,0.02902501012343817,0.18433781338522487,0.5958874891924791,0.36431854830223714,0.07501761269770377,0.18348333333333336,0.6541666666666667,0.3875,0.0791766116560524,2.1604909919481767,2.338089224511075,0.22374717790110044,0.04204577389588332,1.0,1.0,0.0,0.0,0.3167142857142857,0.5357142857142857,0.4642857142857143,0.07265532271187945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
3,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3567166666666667,0.8,0.125,0.022890688305752433,0.3894666666666666,0.4791666666666667,0.15000000000000002,0.025879399786960543,0.2538166666666667,0.3625,0.14583333333333334,0.022040423720468213,0.6540053611069586,0.7715743451004692,0.1771001479451797,0.027713937407130018,0.6542543788746064,0.7715743451004692,0.1771001479451797,0.027678284330736592,0.16516931692272943,0.5403903117006521,0.3924555385681926,0.06904196027709104,0.16533333333333333,0.5166666666666667,0.4083333333333333,0.07216127770487438,2.17170272040975,2.3240117813033434,0.2475648785292046,0.04133032359591775,1.0,1.0,0.0,0.0,0.21128571428571427,0.4642857142857143,0.3214285714285714,0.060408304605460685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
4,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3790666666666667,0.7791666666666667,0.1166666666666667,0.022375979184036717,0.3943,0.4708333333333333,0.14166666666666666,0.023324617419751555,0.22663333333333333,0.3541666666666667,0.09166666666666665,0.017727850029449894,0.6160431436575662,0.7480166264711727,0.11892910766626574,0.02499595641185931,0.6163401899372725,0.7480166264711727,0.11892910766626574,0.0251066670462659,0.08974265988250213,0.4708007381443939,0.18951937004098493,0.03922791465730775,0.09215000000000001,0.4708333333333333,0.22916666666666666,0.045694969939565316,2.128451055834508,2.2806447604471463,0.20152986521465488,0.03859561383171138,1.0,1.0,0.0,0.0,0.20785714285714282,0.42857142857142855,0.3571428571428571,0.05919959321426705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
5,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3323833333333333,0.7666666666666667,0.12083333333333335,0.021956402508405408,0.4168333333333334,0.5,0.15000000000000002,0.024001736048322283,0.25078333333333336,0.36666666666666664,0.11249999999999999,0.02179794205373016,0.6667557595014382,0.7767582969587788,0.15738077205248568,0.027511582350872404,0.6667647627500612,0.7767582969587788,0.15738077205248568,0.027507783288900575,0.1965887929905299,0.5526811392244861,0.40252765241887845,0.07529862932404527,0.19793333333333335,0.6041666666666666,0.44166666666666665,0.07934562929921779,2.175737260119646,2.3058217965088357,0.2327283814505643,0.04007920760503755,1.0,1.0,0.0,0.0,0.28771428571428564,0.4642857142857143,0.35714285714285715,0.06566830689619038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
6,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3495,0.7958333333333333,0.12916666666666665,0.02375570107012911,0.4032,0.48333333333333334,0.125,0.021334869736341647,0.2473,0.3416666666666667,0.12500000000000003,0.02148162005063864,0.6500454662406645,0.7267339214540447,0.18046733690724825,0.029204548537865433,0.6498755048530229,0.7267339214540447,0.18046733690724825,0.029253649517127667,0.15564069091687754,0.39068357420742195,0.36868888463970517,0.06927997669875993,0.15246666666666667,0.4041666666666667,0.375,0.07177336243729672,2.158254489487817,2.2776976343813624,0.2664092495907391,0.04414595023535437,1.0,1.0,0.0,0.0,0.2768571428571429,0.5,0.35714285714285715,0.0701537669723313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
7,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37823333333333337,0.8416666666666667,0.11249999999999999,0.023093192840219292,0.3641166666666667,0.42916666666666664,0.125,0.024197342599733735,0.25765,0.3375,0.10833333333333331,0.021275762161566753,0.6462361599544907,0.7406914663163682,0.14799727383211503,0.0285409910706992,0.6463197526338962,0.7406914663163682,0.14799727383211503,0.02857973558277235,0.15173195726927355,0.45460736710159144,0.31092092975790286,0.06364005422211924,0.15328333333333333,0.5083333333333333,0.33333333333333337,0.0679643309227552,2.1428933620736967,2.259849927786519,0.21993297251523458,0.04293131114880314,1.0,1.0,0.0,0.0,0.3157142857142857,0.6428571428571429,0.42857142857142855,0.06945854732081838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
8,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3755833333333333,0.8,0.13333333333333336,0.023552689159980583,0.3574166666666666,0.425,0.1333333333333333,0.022756104187179705,0.267,0.3458333333333333,0.12916666666666668,0.024754909726265525,0.6552978226546582,0.7386511527962404,0.17131330548848867,0.032297709357183006,0.6554329033890138,0.7386511527962404,0.17131330548848867,0.03228911769404363,0.17439949027527038,0.44172571649880754,0.4001378041211902,0.08029733560267226,0.17168333333333333,0.4583333333333333,0.4083333333333333,0.08121242549976915,2.1100245238261484,2.2286170988452847,0.25210610736678163,0.04442111137227457,1.0,1.0,0.0,0.0,0.27928571428571436,0.5,0.39285714285714285,0.06987233255833712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
9,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.34291666666666665,0.7583333333333333,0.125,0.023585688928293408,0.40066666666666667,0.49583333333333335,0.1875,0.02423782626850482,0.2564166666666666,0.35833333333333334,0.13333333333333336,0.022629411785943042,0.6594083227224108,0.7662516776320595,0.16175130053254005,0.03045148904205282,0.6592334768860088,0.7662516776320595,0.16175130053254005,0.03043690952357758,0.18123040036260984,0.5300311175164178,0.40617871903307473,0.08057930785908086,0.17995,0.5333333333333333,0.44166666666666665,0.08474642077004393,2.189266676747653,2.311106640423739,0.23414540106192483,0.04499513880009214,1.0,1.0,0.0,0.0,0.32742857142857146,0.5714285714285714,0.3214285714285714,0.0641643298452481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
10,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3828666666666667,0.7875,0.13333333333333336,0.022234332811117936,0.3647833333333333,0.42916666666666664,0.13749999999999996,0.022918824140867263,0.25234999999999996,0.3625,0.10416666666666669,0.019592154041860738,0.6469818345236431,0.815522468549318,0.153086101761453,0.026378052857993852,0.6468154146453817,0.815522468549318,0.153086101761453,0.02635860821829459,0.15045410073795096,0.654038766763373,0.33903541452207864,0.061985512440481845,0.15289999999999998,0.7041666666666667,0.3458333333333333,0.0652340316774066,2.1271725227961538,2.343472810830723,0.22579462610878664,0.04018106318671066,1.0,1.0,0.0,0.0,0.3178571428571429,0.5357142857142857,0.32142857142857145,0.06071428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
11,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3552,0.8166666666666667,0.14583333333333331,0.023796918568027528,0.38939999999999997,0.4666666666666667,0.1333333333333333,0.025124711164730057,0.25539999999999996,0.3541666666666667,0.13333333333333333,0.02346702177761616,0.6532291511618126,0.7784575645813919,0.1701233403311182,0.030473786407757098,0.653185835882904,0.7784575645813919,0.1701233403311182,0.030445206951875713,0.16559515289866408,0.563090314934962,0.3931968585014082,0.07473586825845235,0.1643166666666667,0.5791666666666667,0.42083333333333334,0.08014114111990171,2.160250666680842,2.306508943047645,0.248334977808903,0.04474454379808385,1.0,1.0,0.0,0.0,0.23185714285714284,0.42857142857142855,0.3571428571428571,0.06310357537009924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
12,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3402,0.7708333333333334,0.1333333333333333,0.025422846243312553,0.40464999999999995,0.475,0.12916666666666665,0.024255062472720114,0.25515000000000004,0.3541666666666667,0.13749999999999998,0.021687611671182237,0.6704559095574182,0.7955409454417819,0.17020015314897274,0.03131777084021495,0.670430287048982,0.7955409454417819,0.17020015314897274,0.03134656279253394,0.21292480101188113,0.6089473258788047,0.44354188452438725,0.09027886495474455,0.21316666666666667,0.6041666666666666,0.4708333333333334,0.09586868913026586,2.163545065258411,2.3332627275577367,0.23557652557594766,0.04500714764999073,1.0,1.0,0.0,0.0,0.2911428571428571,0.5,0.4285714285714286,0.06445311537569501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
13,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3547166666666666,0.8291666666666667,0.1333333333333333,0.023547593649174997,0.38730000000000003,0.4708333333333333,0.14583333333333331,0.023960940437859835,0.25798333333333334,0.3375,0.1416666666666667,0.022793206834006003,0.6640533142571312,0.7572439581392909,0.18237804836124138,0.03016121632589505,0.6642046419377994,0.7572439581392909,0.18237804836124138,0.030101848511799128,0.19548058257347628,0.5056184785674526,0.46682724679727866,0.08201624197808141,0.19526666666666664,0.575,0.5458333333333333,0.08699112981601438,2.1916036252018376,2.3264283704214743,0.2677151395222821,0.04440150663414325,1.0,1.0,0.0,0.0,0.29128571428571426,0.5357142857142857,0.39285714285714285,0.06928630338482993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
14,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.33229999999999993,0.7708333333333334,0.22500000000000003,0.02597624983625534,0.39261666666666667,0.4666666666666667,0.14583333333333331,0.024759964324153082,0.27508333333333335,0.37083333333333335,0.19166666666666665,0.02453299931837841,0.6827787659040805,0.7910707297724838,0.297093276485821,0.032599671539343074,0.6826504081643152,0.7910707297724838,0.297093276485821,0.032384875286194784,0.24713422500584709,0.5932909783414416,0.5031857540999193,0.08789812282827492,0.24885000000000002,0.575,0.525,0.09264251633744268,2.185669651805999,2.30843226506241,0.43095980570971926,0.04882804897054314,1.0,1.0,0.0,0.0,0.31885714285714284,0.5714285714285714,0.42857142857142855,0.06816486616719669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oscillatory,oscillatory
15,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3528166666666667,0.7791666666666667,0.15000000000000002,0.026667651023498697,0.38880000000000003,0.45416666666666666,0.12916666666666665,0.027428776454260183,0.2583833333333333,0.4041666666666667,0.12916666666666668,0.021706636210052345,0.658084067935029,0.8505958521323673,0.16148882371462003,0.02933719988881219,0.6581909722725646,0.8505958521323673,0.16148882371462003,0.02945720428672353,0.17710107307732956,0.686825560911922,0.3907917441751692,0.0770367308370892,0.1782166666666667,0.7333333333333333,0.45,0.08292567120285758,2.1853232267673577,2.396806703455779,0.24060486503965794,0.04651318229738119,1.0,1.0,0.0,0.0,0.2911428571428571,0.5,0.35714285714285715,0.06948146133601218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
16,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37445000000000006,0.7875,0.14166666666666666,0.025433251419702076,0.3523666666666666,0.44166666666666665,0.14583333333333331,0.024516638341248082,0.27318333333333333,0.4083333333333333,0.11250000000000002,0.02213198414562558,0.6689193966971254,0.8465921628026379,0.1482435928588537,0.03160338531784153,0.6689556483255816,0.8465921628026379,0.1482435928588537,0.03159333760303706,0.21066824901329886,0.6933523455030818,0.39500196961496437,0.08921402151025358,0.21080000000000002,0.6583333333333333,0.46249999999999997,0.08980162705776674,2.188918455642731,2.422682421350523,0.24697629301713375,0.047338423692913766,1.0,1.0,0.0,0.0,0.303,0.5357142857142857,0.42857142857142855,0.07383226992062925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,runaway
17,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36895000000000006,0.8166666666666667,0.13333333333333336,0.021052058490006787,0.38905,0.4791666666666667,0.11249999999999999,0.020840672040774288,0.242,0.35,0.11666666666666667,0.019965943225625202,0.6252941626471766,0.7352752783507338,0.17215862370492752,0.02726950416497522,0.6254473477197641,0.7352752783507338,0.17215862370492752,0.027315423487032482,0.10334965417168686,0.4152212122024804,0.3261310587335087,0.04991398203765302,0.10433333333333335,0.4375,0.32916666666666666,0.05361747227661271,2.1677403147767444,2.314742264971753,0.257708954933594,0.04068833515513868,1.0,1.0,0.0,0.0,0.36171428571428565,0.6428571428571429,0.5,0.07255905406309134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
18,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3851,0.875,0.10833333333333334,0.019928789894689207,0.3716333333333333,0.4375,0.11666666666666664,0.020181096765702965,0.24326666666666666,0.39166666666666666,0.12500000000000003,0.01994286282803394,0.6364787772487173,0.8196644571767255,0.16566834674275288,0.02698260160875422,0.6366744676741487,0.8196644571767255,0.16566834674275288,0.026862876751003427,0.1283238213520081,0.6587769909603833,0.4032395367972743,0.057182266245949076,0.12796666666666667,0.675,0.41250000000000003,0.0597839071620077,2.1221971180710915,2.3213388015774683,0.20840781010627163,0.037554111849490215,1.0,1.0,0.0,0.0,0.2818571428571428,0.5357142857142857,0.35714285714285715,0.06507781840980528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
19,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3719166666666666,0.8166666666666667,0.14583333333333331,0.023187191147988003,0.3725,0.4375,0.14166666666666666,0.024315632831575656,0.25558333333333333,0.38333333333333336,0.11249999999999999,0.021647587753732645,0.6457495496216232,0.7862036919566096,0.16677727058860436,0.028258427629986784,0.6457938903632869,0.7862036919566096,0.16677727058860436,0.028217194328327512,0.1463326081550031,0.5808352972072601,0.3502806151322292,0.06202888414618349,0.14606666666666665,0.5583333333333333,0.3416666666666666,0.06372533073886535,2.1731212354186877,2.3243036569134947,0.2514322147980197,0.04221075828812055,1.0,1.0,0.0,0.0,0.37685714285714284,0.6071428571428571,0.4285714285714285,0.07184961619200743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
20,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3656333333333333,0.7833333333333333,0.14583333333333337,0.02721904970175606,0.37026666666666663,0.44583333333333336,0.14166666666666672,0.024657903848912668,0.26409999999999995,0.4583333333333333,0.13749999999999998,0.026094294821324877,0.6603963727430601,0.8855635714287019,0.2120891499502312,0.03674684778815515,0.6602325024436332,0.8855635714287019,0.2120891499502312,0.036468071103606566,0.18962371813515347,0.7194441861011162,0.4787804829061412,0.0979271460864829,0.19093333333333332,0.7291666666666666,0.5,0.10287609051669878,2.134050912861582,2.3973638279831317,0.29183356338377187,0.05142702879055569,1.0,1.0,0.0,0.0,0.26042857142857145,0.5,0.39285714285714285,0.0625024081168731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
21,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3484333333333334,0.7958333333333333,0.15416666666666667,0.022398933506357445,0.4211833333333333,0.5041666666666667,0.16249999999999998,0.025247711667484726,0.23038333333333333,0.3333333333333333,0.11250000000000002,0.021460046857150875,0.6530847332202864,0.7484162938303114,0.1479602220296069,0.0273844521845103,0.6529837866254802,0.7484162938303114,0.1479602220296069,0.02748543635201337,0.16401570251205516,0.47379139965461775,0.364346023160532,0.06974988982555386,0.16621666666666668,0.49583333333333335,0.35833333333333334,0.07458593291558997,2.1692292097216157,2.314237876430658,0.23583376064687434,0.039498491276608434,1.0,1.0,0.0,0.0,0.24985714285714286,0.4642857142857143,0.3928571428571429,0.06328571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
22,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.32766666666666666,0.7583333333333333,0.125,0.022915302989729616,0.4328166666666667,0.5125,0.13749999999999996,0.025540213389868144,0.23951666666666668,0.3458333333333333,0.1166666666666667,0.021922267978777502,0.6618127371043097,0.7530856180554696,0.16202848962248706,0.02803165708858264,0.6619842437858547,0.7530856180554696,0.16202848962248706,0.028094942581082423,0.18400293502716197,0.48097426747156086,0.3900809475445166,0.07433547734033776,0.18316666666666664,0.49583333333333335,0.36250000000000004,0.0747744757402031,2.193196152144103,2.3168658461933216,0.23176835825148645,0.04099886995091998,1.0,1.0,0.0,0.0,0.2234285714285714,0.39285714285714285,0.3214285714285714,0.06176056465851633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
23,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35290000000000005,0.8333333333333334,0.1333333333333333,0.024334041085597672,0.3828,0.4625,0.14583333333333337,0.02491918047519933,0.26430000000000003,0.3458333333333333,0.11250000000000002,0.022116082634840897,0.6600270455376365,0.7701943619618875,0.15337463201400425,0.029827790766424517,0.6599571540794693,0.7701943619618875,0.15337463201400425,0.029838695942291382,0.17973442783560045,0.5328201816711885,0.3777494364868428,0.0779706993475258,0.18198333333333336,0.5,0.42500000000000004,0.07856117397006969,2.201656285638349,2.3474303771753844,0.2255276681777194,0.04472872419405529,1.0,1.0,0.0,0.0,0.36642857142857144,0.6428571428571429,0.4285714285714286,0.06991613051451323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
24,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37310000000000004,0.8166666666666667,0.12083333333333329,0.022855244960888563,0.40454999999999997,0.475,0.12916666666666665,0.023709591355023863,0.22235,0.32083333333333336,0.11666666666666667,0.02156365898656554,0.6337737953927606,0.7496989555077316,0.1585911142325317,0.02963666570201011,0.6337078351305244,0.7496989555077316,0.1585911142325317,0.029673771217768985,0.12613882291098721,0.48862108139581095,0.31843379417886647,0.06333459066568732,0.12708333333333333,0.4625,0.31666666666666665,0.06585679961519202,2.1302222212276716,2.258784597527603,0.24620932649675886,0.04190812897333128,1.0,1.0,0.0,0.0,0.195,0.4642857142857143,0.4642857142857143,0.067540615142872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
25,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.35385,0.775,0.1375,0.022854546107454812,0.4213166666666667,0.4791666666666667,0.12083333333333335,0.024257925394485912,0.22483333333333333,0.37916666666666665,0.10416666666666669,0.02071901971083038,0.6459900522299736,0.804210253584537,0.1447315886120607,0.027820931453718684,0.6460435276168767,0.804210253584537,0.1447315886120607,0.027840283596376303,0.14900346792870048,0.6300364942977307,0.3408667880929396,0.06714189258184286,0.15113333333333331,0.6166666666666667,0.3625,0.07289523685094627,2.1457311411945916,2.353155549220388,0.24043233410876397,0.040665521576658106,1.0,1.0,0.0,0.0,0.24942857142857142,0.4642857142857143,0.35714285714285715,0.052969764190218434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
26,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.3482833333333333,0.8375,0.1375,0.025501312602382736,0.4109666666666667,0.4791666666666667,0.14583333333333337,0.024709624755458258,0.24075,0.35833333333333334,0.12083333333333332,0.020804813812619852,0.6591665027383291,0.7909744747073079,0.16383320674856816,0.030550464116372095,0.6592837789802718,0.7909744747073079,0.16383320674856816,0.030672558161195452,0.1826483266026697,0.5995196296229677,0.40735951015846494,0.08084426018779468,0.18223333333333333,0.6083333333333333,0.42083333333333334,0.08464163672015484,2.146961769692295,2.299976591009638,0.2187455465419288,0.04450051439796515,1.0,1.0,0.0,0.0,0.351,0.5714285714285714,0.42857142857142855,0.07718266168840072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,oscillatory
27,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.36064999999999997,0.7833333333333333,0.1166666666666667,0.021809968414058332,0.3933333333333333,0.45416666666666666,0.12083333333333335,0.024675674031095662,0.24601666666666666,0.3625,0.11666666666666667,0.021590436411625506,0.6540173578220133,0.7915215368068197,0.16392763463508975,0.027062143579129123,0.6538650755524802,0.7915215368068197,0.16392763463508975,0.02699840099571096,0.16600545345212134,0.5993945375199138,0.41577954934858474,0.06632760853134535,0.16611666666666666,0.55,0.35833333333333334,0.07072768788341191,2.156075385142492,2.3236774569588294,0.24705047495247,0.03943948017027036,1.0,1.0,0.0,0.0,0.294,0.5,0.35714285714285715,0.06390937461175243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
28,500,240,modular,6,0.08,0.004,0.12,0,20.0,0.72,0.22,True,static,1.0,False,False,1.0,default,default,0.37185,0.825,0.12083333333333335,0.020916693227074772,0.38295000000000007,0.44166666666666665,0.11249999999999999,0.021897621636454798,0.2452,0.3416666666666667,0.10833333333333331,0.01875689502852514,0.6377565364263214,0.7280522514945243,0.14248211256771037,0.025531052282945076,0.6379195140177619,0.7280522514945243,0.14248211256771037,0.025575017230245602,0.127592241450775,0.3965456090508847,0.29451200202759764,0.05327777294888062,0.12990000000000002,0.4,0.325,0.058599544935661975,2.147236949674788,2.272446945185892,0.2126847593818053,0.037436889766289116,1.0,1.0,0.0,0.0,0.24228571428571427,0.42857142857142855,0.39285714285714285,0.05839415682258293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stable,stable
